let varStartTime = datetime('2026-04-23 20:00:00'); 
let varEndTime = datetime('2026-04-23 20:30:00'); 
let varSiteName = 'app-nurexapi-prod-canadaeast';
cluster('wawseus').database('wawsprod').WorkerApacheErrorsEventTable
| where (PreciseTimeStamp >= varStartTime and PreciseTimeStamp < varEndTime)
| where Msg contains varSiteName
//| where ActivityId == ""
| order by PreciseTimeStamp asc
// | project PreciseTimeStamp, Role, RoleInstance, Msg, Tenant, Host, EventPrimaryStampName, EventStampName, EventIpAddress


TIMESTAMP	EventTime	Level	Msg	FluentdIngestTimestamp	Tenant	Role	RoleInstance	Host	PreciseTimeStamp	SourceNamespace	SourceMoniker	SourceVersion	EventStampType	EventPrimaryStampName	EventStampName	Facility	proc_records	proc_bytes	errors	records	bytes	files_opened	time	Tid	Message	EventIpAddress	files_closed	files_rotated	Pid	EventID	set	EventId	Duration	EventName	IpAddress	Reason	ContainerIdList	AdditionalInfo	Error
4/23/2026, 8:06:00 PM	2026-04-23T20:06:35.5596540Z	INFO	HandleGetSiteRuntimeStatus: retrieved status for site app-nurexapi-prod-canadaeast from LWASv2. Response: { "State": "Stopped", "Action": "None", "LastError": "ContainerTimeout", "LastErrorDetails": "Container did not start within expected time limit of 230s. Please inspect your container logs for more details.", "LastErrorTimestamp": "04/23/2026 20:06:27", "Details": "Site stopped at 04/23/2026 20:06:33 (UTC)", "DetailsLevel": "ERR" }.		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:06:35.559654 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								146	HandleGetSiteRuntimeStatus: retrieved status for site app-nurexapi-prod-canadaeast from LWASv2. Response: { "State": "Stopped", "Action": "None", "LastError": "ContainerTimeout", "LastErrorDetails": "Container did not start within expected time limit of 230s. Please inspect your container logs for more details.", "LastErrorTimestamp": "04/23/2026 20:06:27", "Details": "Site stopped at 04/23/2026 20:06:33 (UTC)", "DetailsLevel": "ERR" }.	10.80.0.21			146	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:35.5598330Z	INFO	AntaresAdminRequestProcessor.HandleGetSiteStatus: Binding Found: False. Site app-nurexapi-prod-canadaeast is using status from LWASv2 response. Status is {"State":"Stopped","Action":"None","LastError":"ContainerTimeout","LastErrorDetails":"Container did not start within expected time limit of 230s. Please inspect your container logs for more details.","LastErrorTimestamp":"04/23/2026 20:06:27","Details":"Site stopped at 04/23/2026 20:06:33 (UTC)","DetailsLevel":"ERR"}		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:06:35.559833 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								146	AntaresAdminRequestProcessor.HandleGetSiteStatus: Binding Found: False. Site app-nurexapi-prod-canadaeast is using status from LWASv2 response. Status is {"State":"Stopped","Action":"None","LastError":"ContainerTimeout","LastErrorDetails":"Container did not start within expected time limit of 230s. Please inspect your container logs for more details.","LastErrorTimestamp":"04/23/2026 20:06:27","Details":"Site stopped at 04/23/2026 20:06:33 (UTC)","DetailsLevel":"ERR"}	10.80.0.21			146	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:35.5662430Z	INFO	HandleGetSiteRuntimeStatus: retrieved status for site app-nurexapi-prod-canadaeast from LWASv2. Response: { "State": "Stopped", "Action": "None", "LastError": "SiteStartupCancelled", "LastErrorTimestamp": "04/23/2026 20:06:22", "Details": "Site stopped at 04/23/2026 20:06:23 (UTC)", "DetailsLevel": "WARN" }.		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:35.566243 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								113	HandleGetSiteRuntimeStatus: retrieved status for site app-nurexapi-prod-canadaeast from LWASv2. Response: { "State": "Stopped", "Action": "None", "LastError": "SiteStartupCancelled", "LastErrorTimestamp": "04/23/2026 20:06:22", "Details": "Site stopped at 04/23/2026 20:06:23 (UTC)", "DetailsLevel": "WARN" }.	10.80.0.52			113	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:35.5663850Z	INFO	AntaresAdminRequestProcessor.HandleGetSiteStatus: Binding Found: False. Site app-nurexapi-prod-canadaeast is using status from LWASv2 response. Status is {"State":"Stopped","Action":"None","LastError":"SiteStartupCancelled","LastErrorDetails":"","LastErrorTimestamp":"04/23/2026 20:06:22","Details":"Site stopped at 04/23/2026 20:06:23 (UTC)","DetailsLevel":"WARN"}		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:35.566385 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								113	AntaresAdminRequestProcessor.HandleGetSiteStatus: Binding Found: False. Site app-nurexapi-prod-canadaeast is using status from LWASv2 response. Status is {"State":"Stopped","Action":"None","LastError":"SiteStartupCancelled","LastErrorDetails":"","LastErrorTimestamp":"04/23/2026 20:06:22","Details":"Site stopped at 04/23/2026 20:06:23 (UTC)","DetailsLevel":"WARN"}	10.80.0.52			113	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:37.6454650Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:37.645465 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:37.6454850Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:37.645485 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:37.6455050Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-11-7566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:37.645505 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-11-7566667-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:43.9823690Z	INFO	AntaresRequestProcessor.RouteRequestAsync: creating cold site entry for app-nurexapi-prod-canadaeast		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:43.982369 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								3	AntaresRequestProcessor.RouteRequestAsync: creating cold site entry for app-nurexapi-prod-canadaeast	10.80.0.52			3	1,002								b1a97d59-05c9-4154-8525-b5d65c128539	
4/23/2026, 8:06:00 PM	2026-04-23T20:06:43.9831340Z	INFO	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 41388, State: Running, Queued request count: 1, Cold-start pending time: 0 seconds		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:43.983134 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								23	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 41388, State: Running, Queued request count: 1, Cold-start pending time: 0 seconds	10.80.0.52			23	1,002								148410e0-28e3-41ad-979e-e07be692cf3f	
4/23/2026, 8:06:00 PM	2026-04-23T20:06:54.0035040Z	INFO	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 41388, State: Running, Queued request count: 2, Cold-start pending time: 10 seconds		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:54.003504 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								113	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 41388, State: Running, Queued request count: 2, Cold-start pending time: 10 seconds	10.80.0.52			113	1,002								ac652ed6-ee34-48c2-8a44-01cadde190f5	
4/23/2026, 8:06:00 PM	2026-04-23T20:06:54.0038780Z	INFO	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 41388, State: Running, Queued request count: 3, Cold-start pending time: 10 seconds		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:54.003878 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								23	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 41388, State: Running, Queued request count: 3, Cold-start pending time: 10 seconds	10.80.0.52			23	1,002								66436380-d351-4386-9bb7-8500ef5db5fd	
4/23/2026, 8:06:00 PM	2026-04-23T20:06:57.6465390Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:57.646539 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:57.6465600Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:57.64656 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:06:00 PM	2026-04-23T20:06:57.6465810Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:06:57.646581 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:14.5361420Z	INFO	LwasStartSite: Site app-nurexapi-prod-canadaeast : LWAS returned: '169.254.130.4:8080', count: 18		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:14.536142 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								77	LwasStartSite: Site app-nurexapi-prod-canadaeast : LWAS returned: '169.254.130.4:8080', count: 18	10.80.0.52			77	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:14.5364030Z	INFO	Binding: AddBindingFromColdStartIfNeeded: Binding did not exist for site app-nurexapi-prod-canadaeast. Adding new binding Default Port: 169.254.130.4:8080 Http2OnlyPort:  SupportsHttp20: False Source:  LastModifiedTime: 		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:14.536403 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								77	Binding: AddBindingFromColdStartIfNeeded: Binding did not exist for site app-nurexapi-prod-canadaeast. Adding new binding Default Port: 169.254.130.4:8080 Http2OnlyPort:  SupportsHttp20: False Source:  LastModifiedTime: 	10.80.0.52			77	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:14.5364900Z	INFO	LwasStartSite: removing cold-site entry: app-nurexapi-prod-canadaeast		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:14.53649 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								77	LwasStartSite: removing cold-site entry: app-nurexapi-prod-canadaeast	10.80.0.52			77	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:17.6448090Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:17.644809 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:17.6448380Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:17.644838 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:17.6448620Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:17.644862 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:17.6448890Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:07:17.644889 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			13	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:34.2273200Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:07:34.22732 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								146	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			146	1,002									
4/23/2026, 8:07:00 PM	2026-04-23T20:07:34.2273470Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:07:34.227347 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								146	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			146	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:00.9172900Z	INFO	AntaresRequestProcessor.RouteRequestAsync: creating cold site entry for app-nurexapi-prod-canadaeast		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:00.91729 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								38	AntaresRequestProcessor.RouteRequestAsync: creating cold site entry for app-nurexapi-prod-canadaeast	10.80.0.21			38	1,002								ccc0e5c1-75ce-41da-88fd-736784c19306	
4/23/2026, 8:08:00 PM	2026-04-23T20:08:05.8742430Z	INFO	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 39431, State: Running, Queued request count: 1, Cold-start pending time: 4 seconds		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:05.874243 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								146	AntaresRequestProcessor.RouteRequestAsync: cold site entry found: app-nurexapi-prod-canadaeast : Task State: Id: 39431, State: Running, Queued request count: 1, Cold-start pending time: 4 seconds	10.80.0.21			146	1,002								3401b62d-df99-48e9-b669-b7b62b81c812	
4/23/2026, 8:08:00 PM	2026-04-23T20:08:17.0444490Z	INFO	LwasStartSite: Site app-nurexapi-prod-canadaeast : LWAS returned: '169.254.130.2:8080', count: 18		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:17.044449 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								139	LwasStartSite: Site app-nurexapi-prod-canadaeast : LWAS returned: '169.254.130.2:8080', count: 18	10.80.0.21			139	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:17.0445910Z	INFO	Binding: AddBindingFromColdStartIfNeeded: Binding did not exist for site app-nurexapi-prod-canadaeast. Adding new binding Default Port: 169.254.130.2:8080 Http2OnlyPort:  SupportsHttp20: False Source:  LastModifiedTime: 		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:17.044591 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								139	Binding: AddBindingFromColdStartIfNeeded: Binding did not exist for site app-nurexapi-prod-canadaeast. Adding new binding Default Port: 169.254.130.2:8080 Http2OnlyPort:  SupportsHttp20: False Source:  LastModifiedTime: 	10.80.0.21			139	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:17.0446370Z	INFO	LwasStartSite: removing cold-site entry: app-nurexapi-prod-canadaeast		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:17.044637 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								139	LwasStartSite: removing cold-site entry: app-nurexapi-prod-canadaeast	10.80.0.21			139	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:17.6502260Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:08:17.650226 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								124	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.6:8181 : 169.254.131.6:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			124	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:17.6502520Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:08:17.650252 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								124	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.52			124	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:17.6502760Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:08:17.650276 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								124	Found binding: ~1app-nurexapi-prod-canadaeast : 169.254.130.2:8181 : 169.254.130.2:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			124	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:17.6502990Z	INFO	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3379	ln0sdlwk0002LV	4/23/2026, 8:08:17.650299 PM	LWAWS	LWAWSyq09	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								124	Found binding: app-nurexapi-prod-canadaeast : 169.254.130.4:8080 : 169.254.130.4:0 : 04/23/26-20-06-35-1566667-+00:00	10.80.0.52			124	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:19.2303270Z	INFO	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:19.230327 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: ~1app-nurexapi-prod-canadaeast__5b99 : 169.254.131.5:8181 : 169.254.131.5:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			13	1,002									
4/23/2026, 8:08:00 PM	2026-04-23T20:08:19.2303530Z	INFO	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00		waws-prod-yq1-017	ln0SmallDedicatedLinuxWebWorkerRole	ln0SmallDedicatedLinuxWebWorkerRole_IN_3447	ln0sdlwk0002NR	4/23/2026, 8:08:19.230353 PM	LWAWS	LWAWSyq17	Ver6v0	Stamp	waws-prod-yq1-017	waws-prod-yq1-017	TuxProxy								13	Found binding: app-nurexapi-prod-canadaeast__5b99 : 169.254.131.8:8080 : 169.254.131.8:0 : 04/23/26-15-16-33-8800000-+00:00	10.80.0.21			13	1,002									
