let varStartTime = datetime('2026-04-23 20:00:00'); 
let varEndTime = datetime('2026-04-23 20:30:00'); 
let varSiteName = 'app-nurexapi-prod-canadaeast' ;
cluster('wawseus').database('wawsprod').AntaresIISLogFrontEndTable
| where PreciseTimeStamp >= varStartTime and PreciseTimeStamp <= varEndTime
| where S_sitename =~ varSiteName or S_sitename =~ strcat('~',varSiteName) or S_sitename hasprefix strcat(varSiteName,'__') or S_sitename hasprefix strcat('~',varSiteName,'__')
| order by PreciseTimeStamp asc
// | project TIMESTAMP,PreciseTimeStamp, C_ip, Cs_host, Cs_method, Cs_uri_stem, Sc_status, Sc_substatus, Sc_win32_status,Time_taken, S_reason, WorkerHttpStatus,Cs_uri_query, ActivityId
TIMESTAMP	PreciseTimeStamp	Tenant	Role	RoleInstance	Level	EventId	Pid	Tid	EventMessage	ActivityId	Date	Time	S_ip	S_sitename	Cs_method	Cs_uri_stem	Cs_uri_query	S_port	Cs_username	C_ip	User_agent	Cookie	Referer	Cs_host	Sc_status	Sc_substatus	Sc_win32_status	Sc_bytes	Cs_bytes	Time_taken	Result	ServerRouted	UrlRewriteTime	ArrTime	ActualRoleInstance	DSCallTime	CacheResult	SourceNamespace	SourceMoniker	SourceVersion	ProviderGuid	ProviderName	OpcodeName	KeywordName	TaskName	ChannelName	C_port	Cs_version	S_siteid	S_reason	PipelineLatency	WorkerHttpStatus	AuthTime	HttpVersion	FunctionColdStartData	TlsVersion	CipherData	Environment	StampName	EventStampName	EventStampType	EventPrimaryStampName	DefaultHostName	RoutingReason	LogToAzureMonitor	EventIpAddress	KestrelConnectionId	__AuthType__	__AuthIdentity__	ClOrTe	XMsMiddlewareRequestId	SubscriptionId	ServerHeader	Sc_yarp_data	Cs_yarp_data	KrpbfeVersion	WorkerPort	XForwardedFor	ClientCertTime	Message	EnabledFieldsFlags	date	time	c_ip	cs_username	s_sitename	s_computername	s_ip	cs_method	cs_uri_stem	cs_uri_query	sc_status	sc_win32_status	sc_bytes	cs_bytes	time_taken	s_port	csUser_Agent	csCookie	csReferer	cs_version	cs_host	sc_substatus	CustomFields	__IsTrusted__	HeaderAuthFlags	QueryAuthFlags	Cs_content_type	Sc_content_type	AFDCorrelationId	JA4	LookupSiteForHostNameTime	QueryStringLength	OriginalHttpStatus	MaintenanceBypassState	EventOsInstanceId	TimeSinceWorkerAddedSeconds	PublicIpAddress	ProxyError	ProxyExceptionMessage	DotNetVersion	HostNameLookupDetailsString	Kind
4/23/2026, 8:05:16.7129457 PM	4/23/2026, 8:05:16.7129457 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_269	0	44,100	2,584	111		3ba9ff42-5610-42a6-9fc5-04fecdd09f2d	2026-04-23	20:05:16	10.0.32.26	app-nurexapi-prod-canadaeast	GET	REDACTED	SERVER-ROUTED=10.80.0.52&TlsVersion=12288&X-ARR-LOG-ID=3ba9ff42-5610-42a6-9fc5-04fecdd09f2d&RoutingReason=LoadBalancing&SERVER-STATUS=400&Wt=16&Ut=0&At=16&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.azurewebsites.net	400	0	0	0	0	16		10.80.0.52	0	16		-1	2	WAWS	WAWScae1585994062	Ver20v0												400	-1	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.azurewebsites.net	LoadBalancing		10.0.32.26	0HNKSLTP74M5O				00000000-0000-0000-0000-000000000000	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	iops: 1; readTime: 0.001; writeTime: 0; firstReadTime: 0.001;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											0	0	-	-	-	t13d1517h2_8daaf6152771_b6f405a00624	0	0	0	1	a3db0c31-7097-41d8-bdcc-0f55f24cc354	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:13.9601526 PM	4/23/2026, 8:06:13.9601526 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_289	0	44,100	5,008	19		ace9fb02-e84a-4bf4-a717-54f9f76f51a4	2026-04-23	20:06:13	127.0.0.1	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	SERVER-ROUTED=10.80.0.52&X-ARR-LOG-ID=ace9fb02-e84a-4bf4-a717-54f9f76f51a4&RoutingReason=LoadBalancing&SERVER-STATUS=401&Wt=0&Ut=0&At=0&Pt=0&dt=-1&cr=258&Rid=0&Ife=1&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	80		127.0.0	AlwaysOn			app-nurexapi-prod-canadaeast.azurewebsites.net	401	0	0	0	0	0		10.80.0.52	0	0		-1	258	WAWS	WAWScae1585994062	Ver20v0												401	-1	1.1	-	0	-	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.azurewebsites.net	LoadBalancing		10.0.32.11	0HNKSR0RF6LBV				c99ddd38-70d9-4f53-afba-cb027619cdb7	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	iops: 1; readTime: 0.0016; writeTime: 0; firstReadTime: 0.0016;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	-	-	-	0	0	0	1	cb7e2389-98f6-42f8-ab8a-20de9a7399c0	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:13.9616774 PM	4/23/2026, 8:06:13.9616774 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_289	0	44,100	5,008	72		abccec53-b6dc-428a-9823-408d5432ff8f	2026-04-23	20:06:13	127.0.0.1	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	SERVER-ROUTED=10.80.0.21&X-ARR-LOG-ID=abccec53-b6dc-428a-9823-408d5432ff8f&RoutingReason=LoadBalancing&SERVER-STATUS=401&Wt=0&Ut=0&At=0&Pt=0&dt=1&cr=6&Rid=0&Ife=1&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	80		127.0.0	AlwaysOn			app-nurexapi-prod-canadaeast.azurewebsites.net	401	0	0	0	0	0		10.80.0.21	0	0		1	6	WAWS	WAWScae1585994062	Ver20v0												401	-1	1.1	-	0	-	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.azurewebsites.net	LoadBalancing		10.0.32.11	0HNKSR0RF6LBU				7325bfdd-3077-43d2-8ae7-7de97057668d	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	iops: 1; readTime: 0.0009; writeTime: 0; firstReadTime: 0.0009;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	-	-	-	0	0	0	1	cb7e2389-98f6-42f8-ab8a-20de9a7399c0	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:28.8231518 PM	4/23/2026, 8:06:28.8231518 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_294	0	44,100	6,288	39		188b7d06-dbeb-4611-84b8-5f2bcd70c60c	2026-04-23	20:06:28	10.0.32.9	app-nurexapi-prod-canadaeast	GET	/api/REDACTED	SERVER-ROUTED=10.80.0.52&TlsVersion=12288&X-ARR-LOG-ID=188b7d06-dbeb-4611-84b8-5f2bcd70c60c&RoutingReason=LoadBalancing&SERVER-STATUS=200&Wt=125&Ut=0&At=125&Pt=0&dt=1&cr=6&Rid=0&Ife=1&Au=0&X-KUDULITE-RESPONSE=true&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		40.69.106	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	200	0	0	486	0	125		10.80.0.52	0	125		1	6	WAWS	WAWScae2714164529	Ver20v0												200	0	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	LoadBalancing		10.0.32.9	0HNKSS36KML4H				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	Kestrel	iops: 3; readTime: 0.7592; writeTime: 0.0596; firstReadTime: 0.0018;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											0	0	-	application/json;+charset=utf-8	Ref A: C27E3C42C59047F1A94BA4989EE2B05E Ref B: YQ1AA2090601054 Ref C: 2026-04-23T20:06:28Z	t13d101100_a17562c5f948_36bf25f296df	0	60	0	1	36cf68b2-d3d1-47e6-8d4f-c33aa3e2ba5b	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:44.4926144 PM	4/23/2026, 8:06:44.4926144 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_289	0	44,100	5,008	72		148410e0-28e3-41ad-979e-e07be692cf3f	2026-04-23	20:06:43	127.0.0.1	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	SERVER-ROUTED=10.80.0.52&X-ARR-LOG-ID=148410e0-28e3-41ad-979e-e07be692cf3f&RoutingReason=LoadBalancing&SERVER-STATUS=400&Wt=500&Ut=0&At=500&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	80		127.0.0	AlwaysOn			app-nurexapi-prod-canadaeast.azurewebsites.net	400	604	RequestCanceled,ClientGone	0	0	500		10.80.0.52	0	500		-1	2	WAWS	WAWScae1585994062	Ver20v0												400	-1	1.1	-	0	-	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.azurewebsites.net	LoadBalancing		10.0.32.11	0HNKSR0RF6LBU				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	-	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/html	-	-	0	0	0	1	cb7e2389-98f6-42f8-ab8a-20de9a7399c0	-1	40.69.106.98	RequestCanceled	krpbfe: ProxyError, ProxyError: RequestCanceled, RequestAborted: True, ConnectedTime: -1ms,  ProxyException: The operation was canceled.	.NET 8.0.25	FromHostNameCache	
4/23/2026, 8:06:44.4926559 PM	4/23/2026, 8:06:44.4926559 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_289	0	44,100	5,008	152		b1a97d59-05c9-4154-8525-b5d65c128539	2026-04-23	20:06:43	127.0.0.1	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	SERVER-ROUTED=10.80.0.52&X-ARR-LOG-ID=b1a97d59-05c9-4154-8525-b5d65c128539&RoutingReason=LoadBalancing&SERVER-STATUS=400&Wt=500&Ut=0&At=500&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	80		127.0.0	AlwaysOn			app-nurexapi-prod-canadaeast.azurewebsites.net	400	604	RequestCanceled,ClientGone	0	0	500		10.80.0.52	0	500		-1	2	WAWS	WAWScae1585994062	Ver20v0												400	-1	1.1	-	0	-	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.azurewebsites.net	LoadBalancing		10.0.32.11	0HNKSR0RF6LBV				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	-	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/html	-	-	0	0	0	1	cb7e2389-98f6-42f8-ab8a-20de9a7399c0	-1	40.69.106.98	RequestCanceled	krpbfe: ProxyError, ProxyError: RequestCanceled, RequestAborted: True, ConnectedTime: -1ms,  ProxyException: The operation was canceled.	.NET 8.0.25	FromHostNameCache	
4/23/2026, 8:06:52.2343003 PM	4/23/2026, 8:06:52.2343003 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_297	0	44,100	1,788	118		fcd90645-5547-4694-b510-69e3c9cad2fa	2026-04-23	20:06:52	10.0.32.23	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	TlsVersion=12288&X-ARR-LOG-ID=fcd90645-5547-4694-b510-69e3c9cad2fa&Wt=0&Ut=0&At=0&Pt=0&dt=1&cr=6&Rid=0&Ife=1&Au=0&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	302	0	0	0	0	0		-	0	0		1	6	WAWS	WAWScae1585994062	Ver20v0												0	0	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	-		10.0.32.23	0HNKSU5J3G0HA				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	-	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											0	0	-	-	-	t13d1516h2_8daaf6152771_d8a2da3f94cd	0	0	0	1	fa45f5e9-0a0c-4724-8203-5a9ddb6c5f35	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:54.1481733 PM	4/23/2026, 8:06:54.1481733 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_297	0	44,100	1,788	68		b5dc5dab-249a-4823-9861-a83870715f66	2026-04-23	20:06:52	10.0.32.23	app-nurexapi-prod-canadaeast	POST	REDACTED-Root	TlsVersion=12288&X-ARR-LOG-ID=b5dc5dab-249a-4823-9861-a83870715f66&Wt=0&Ut=0&At=0&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&Au=0&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	302	0	0	0	0	1,250		-	0	0		-1	2	WAWS	WAWScae1585994062	Ver20v0												0	0	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	-		10.0.32.23	0HNKSU5J3G0HA				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	-	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	application/x-www-form-urlencoded	-	-	t13d1516h2_8daaf6152771_d8a2da3f94cd	0	0	0	1	fa45f5e9-0a0c-4724-8203-5a9ddb6c5f35	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:54.515795 PM	4/23/2026, 8:06:54.515795 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_289	0	44,100	5,008	168		ac652ed6-ee34-48c2-8a44-01cadde190f5	2026-04-23	20:06:54	127.0.0.1	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	SERVER-ROUTED=10.80.0.52&X-ARR-LOG-ID=ac652ed6-ee34-48c2-8a44-01cadde190f5&RoutingReason=LoadBalancing&SERVER-STATUS=400&Wt=515&Ut=0&At=515&Pt=0&dt=-1&cr=10&Rid=0&Ife=1&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	80		127.0.0	AlwaysOn			app-nurexapi-prod-canadaeast.azurewebsites.net	400	604	RequestCanceled,ClientGone	0	0	515		10.80.0.52	0	515		-1	10	WAWS	WAWScae1585994062	Ver20v0												400	-1	1.1	-	0	-	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.azurewebsites.net	LoadBalancing		10.0.32.11	0HNKSR0RF6LLL				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	-	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/html	-	-	0	0	0	1	cb7e2389-98f6-42f8-ab8a-20de9a7399c0	-1	40.69.106.98	RequestCanceled	krpbfe: ProxyError, ProxyError: RequestCanceled, RequestAborted: True, ConnectedTime: -1ms,  ProxyException: The operation was canceled.	.NET 8.0.25	FromHostNameCache, FromBackupCache	
4/23/2026, 8:06:54.5158061 PM	4/23/2026, 8:06:54.5158061 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_289	0	44,100	5,008	70		66436380-d351-4386-9bb7-8500ef5db5fd	2026-04-23	20:06:54	127.0.0.1	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	SERVER-ROUTED=10.80.0.52&X-ARR-LOG-ID=66436380-d351-4386-9bb7-8500ef5db5fd&RoutingReason=LoadBalancing&SERVER-STATUS=400&Wt=515&Ut=0&At=515&Pt=0&dt=1&cr=6&Rid=0&Ife=1&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	80		127.0.0	AlwaysOn			app-nurexapi-prod-canadaeast.azurewebsites.net	400	604	RequestCanceled,ClientGone	0	0	515		10.80.0.52	0	515		1	6	WAWS	WAWScae1585994062	Ver20v0												400	-1	1.1	-	0	-	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.azurewebsites.net	LoadBalancing		10.0.32.11	0HNKSR0RF6LLK				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	-	-	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/html	-	-	0	0	0	1	cb7e2389-98f6-42f8-ab8a-20de9a7399c0	-1	40.69.106.98	RequestCanceled	krpbfe: ProxyError, ProxyError: RequestCanceled, RequestAborted: True, ConnectedTime: -1ms,  ProxyException: The operation was canceled.	.NET 8.0.25	FromHostNameCache, FromExternalCall	
4/23/2026, 8:06:55.4268788 PM	4/23/2026, 8:06:55.4268788 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_297	0	44,100	1,788	59		16fcc243-f468-4703-ac35-feed1d695110	2026-04-23	20:06:54	10.0.32.23	app-nurexapi-prod-canadaeast	GET	REDACTED-Root	SERVER-ROUTED=10.80.0.52&TlsVersion=12288&X-ARR-LOG-ID=16fcc243-f468-4703-ac35-feed1d695110&RoutingReason=LoadBalancing&SERVER-STATUS=200&Wt=500&Ut=0&At=500&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&Au=766&X-KUDULITE-RESPONSE=true&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	200	0	0	6,393	0	1,266		10.80.0.52	0	500		-1	2	WAWS	WAWScae1585994062	Ver20v0												200	766	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	LoadBalancing		10.0.32.23	0HNKSU5J3G0HA				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	Kestrel	iops: 4; readTime: 10.0729; writeTime: 0.0857; firstReadTime: 0.0029;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/html;+charset=utf-8	-	t13d1516h2_8daaf6152771_d8a2da3f94cd	0	0	0	1	fa45f5e9-0a0c-4724-8203-5a9ddb6c5f35	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:55.5130157 PM	4/23/2026, 8:06:55.5130157 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_297	0	44,100	1,788	86		440450e0-927f-4572-b169-f814dfc93be4	2026-04-23	20:06:55	10.0.32.23	app-nurexapi-prod-canadaeast	GET	REDACTED	SERVER-ROUTED=10.80.0.52&TlsVersion=12288&X-ARR-LOG-ID=440450e0-927f-4572-b169-f814dfc93be4&RoutingReason=ClientAffinity&SERVER-STATUS=200&Wt=47&Ut=0&At=47&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&Au=0&X-KUDULITE-RESPONSE=true&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	200	0	0	39,266	0	47		10.80.0.52	0	47		-1	2	WAWS	WAWScae1585994062	Ver20v0												200	0	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	ClientAffinity		10.0.32.23	0HNKSU5J3G0HA				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	Kestrel	iops: 12; readTime: 9.306; writeTime: 0.0903; firstReadTime: 0.0018;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/javascript	-	t13d1516h2_8daaf6152771_d8a2da3f94cd	0	0	0	1	fa45f5e9-0a0c-4724-8203-5a9ddb6c5f35	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:55.5386443 PM	4/23/2026, 8:06:55.5386443 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_296	0	44,100	7,468	43		9bc98e84-6ea9-44b3-bc7b-b70a259bcc58	2026-04-23	20:06:55	10.0.32.31	app-nurexapi-prod-canadaeast	GET	REDACTED	SERVER-ROUTED=10.80.0.52&TlsVersion=12288&X-ARR-LOG-ID=9bc98e84-6ea9-44b3-bc7b-b70a259bcc58&RoutingReason=ClientAffinity&SERVER-STATUS=200&Wt=16&Ut=0&At=16&Pt=0&dt=1&cr=6&Rid=0&Ife=1&Au=31&X-KUDULITE-RESPONSE=true&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	200	0	0	13,615	0	47		10.80.0.52	0	16		1	6	WAWS	WAWScae3969888898	Ver20v0												200	31	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	ClientAffinity		10.0.32.31	0HNKST3APQ17V				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	Kestrel	iops: 6; readTime: 0.3439; writeTime: 0.0617; firstReadTime: 0.0026;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/css	-	t13d1517h2_8daaf6152771_b6f405a00624	0	0	0	1	03444ba2-83d5-412f-8e2d-c159c5832b07	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:55.5460766 PM	4/23/2026, 8:06:55.5460766 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_297	0	44,100	1,788	68		7f0ec14f-95ac-484c-a5d5-27622dfa482e	2026-04-23	20:06:55	10.0.32.23	app-nurexapi-prod-canadaeast	GET	REDACTED	SERVER-ROUTED=10.80.0.52&TlsVersion=12288&X-ARR-LOG-ID=7f0ec14f-95ac-484c-a5d5-27622dfa482e&RoutingReason=ClientAffinity&SERVER-STATUS=200&Wt=16&Ut=0&At=16&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&Au=0&X-KUDULITE-RESPONSE=true&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	200	0	0	21,571	0	16		10.80.0.52	0	16		-1	2	WAWS	WAWScae1585994062	Ver20v0												200	0	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	ClientAffinity		10.0.32.23	0HNKSU5J3G0HA				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	Kestrel	iops: 7; readTime: 0.6589; writeTime: 0.06; firstReadTime: 0.0021;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/javascript	-	t13d1516h2_8daaf6152771_d8a2da3f94cd	0	0	0	1	fa45f5e9-0a0c-4724-8203-5a9ddb6c5f35	-1	40.69.106.98	None	-	.NET 8.0.25	-	
4/23/2026, 8:06:55.5470991 PM	4/23/2026, 8:06:55.5470991 PM	waws-prod-yq1-017	FrontEndRole	FrontEndRole_IN_296	0	44,100	7,468	54		7a4f7f90-ad84-42e2-943c-bd6033990fdc	2026-04-23	20:06:55	10.0.32.31	app-nurexapi-prod-canadaeast	GET	REDACTED	SERVER-ROUTED=10.80.0.52&TlsVersion=12288&X-ARR-LOG-ID=7a4f7f90-ad84-42e2-943c-bd6033990fdc&RoutingReason=ClientAffinity&SERVER-STATUS=200&Wt=16&Ut=0&At=16&Pt=0&dt=-1&cr=2&Rid=0&Ife=1&Au=31&X-KUDULITE-RESPONSE=true&X-SITE-DEPLOYMENT-ID=app-nurexapi-prod-canadaeast	443		70.55.70	REDACTED			app-nurexapi-prod-canadaeast.scm.azurewebsites.net	200	0	0	1,444	0	47		10.80.0.52	0	16		-1	2	WAWS	WAWScae3969888898	Ver20v0												200	31	1.1	-	12,288	00006610|256|0000800d|0|00000000|384|4866|0|	PROD		waws-prod-yq1-017	Stamp	waws-prod-yq1-017	app-nurexapi-prod-canadaeast.scm.azurewebsites.net	ClientAffinity		10.0.32.31	0HNKST3APQ17U				-	1d9409bf-fa81-47e5-9631-b83be6f77f6f	Kestrel	iops: 2; readTime: 0.0022; writeTime: 0.0286; firstReadTime: 0.002;	-	107.0.7.108 (release_ANT107-9df0f95f)+9df0f95f46f1164ab5839e39ec39c90c4f4fef3a	80	REDACTED	-1																											8	0	-	text/css	-	t13d1517h2_8daaf6152771_b6f405a00624	0	0	0	1	03444ba2-83d5-412f-8e2d-c159c5832b07	-1	40.69.106.98	None	-	.NET 8.0.25	-	
